mse,learning_rate_init,minibatch_size,r2
0.05440948749724066,0.0001,1.0,0.3747567410690257
0.049035826188894474,0.0001,2.0,0.4365078374930096
0.04720279276140289,0.0001,4.0,0.45757202770418137
0.046532823245556736,0.0001,10.0,0.4652709409404676
0.04620317310894961,0.0001,21.0,0.4690590950878436
0.046063855076539054,0.0001,46.0,0.47066005963684165
0.04599152228681675,0.0001,100.0,0.47149126741426894
0.04595740332712418,0.0001,215.0,0.47188334332842996
0.045937659591452906,0.0001,464.0,0.47211022724523233
0.04591795801962684,0.0001,1000.0,0.47233662663881637
0.04026754369316652,0.00013990503141372943,1.0,0.5372680132460783
0.038383371640894316,0.00013990503141372943,2.0,0.558919859799661
0.037738445884501155,0.00013990503141372943,4.0,0.5663309842238018
0.037498920563221794,0.00013990503141372943,10.0,0.5690834746324055
0.0373562976671048,0.00013990503141372943,21.0,0.5707224168181941
0.03731400871136011,0.00013990503141372943,46.0,0.571208377736461
0.037263067794157306,0.00013990503141372943,100.0,0.5717937621344749
0.0372416290608429,0.00013990503141372943,215.0,0.5720401240118136
0.03723678253510264,0.00013990503141372943,464.0,0.572095817562474
0.037231887551310926,0.00013990503141372943,1000.0,0.5721520679658342
0.03573342726832725,0.00019573417814876596,1.0,0.5893715315889543
0.034597207081184966,0.00019573417814876596,2.0,0.6024283355646953
0.03442113078950343,0.00019573417814876596,4.0,0.6044517053756502
0.03432486153226939,0.00019573417814876596,10.0,0.6055579775883948
0.03428656844817138,0.00019573417814876596,21.0,0.6059980201948828
0.034268573101085956,0.00019573417814876596,46.0,0.6062048126124342
0.034280398105705934,0.00019573417814876596,100.0,0.6060689263035282
0.03427914959548584,0.00019573417814876596,215.0,0.6060832734814694
0.03427550551528004,0.00019573417814876596,464.0,0.6061251492036732
0.03427193336503367,0.00019573417814876596,1000.0,0.6061661983471989
0.03407201404318789,0.0002738419634264361,1.0,0.6084635588639739
0.03343189764100733,0.0002738419634264361,2.0,0.6158194168917643
0.03335442401619282,0.0002738419634264361,4.0,0.6167097002575592
0.03337023775109186,0.0002738419634264361,10.0,0.6165279777014583
0.03329082021393036,0.0002738419634264361,21.0,0.617440599415707
0.03330880034334098,0.0002738419634264361,46.0,0.617233981871124
0.033241282172388954,0.0002738419634264361,100.0,0.6180098627548622
0.033269229989544694,0.0002738419634264361,215.0,0.6176887021433173
0.03327407579857663,0.0002738419634264361,464.0,0.6176330168286662
0.03327857148669572,0.0002738419634264361,1000.0,0.6175813549068211
0.03311199221229959,0.0003831186849557289,1.0,0.6194955903312785
0.0332577533155027,0.0003831186849557289,2.0,0.6178205856329397
0.03333490406809372,0.0003831186849557289,4.0,0.6169340125333229
0.03329569572129454,0.0003831186849557289,10.0,0.6173845728245086
0.0333346068476884,0.0003831186849557289,21.0,0.6169374280232198
0.033300425637699874,0.0003831186849557289,46.0,0.6173302192828052
0.033298942955122625,0.0003831186849557289,100.0,0.6173472574378991
0.033305828325671874,0.0003831186849557289,215.0,0.6172681346282719
0.03330176545292253,0.0003831186849557289,464.0,0.6173148228790766
0.03329808256826269,0.0003831186849557289,1000.0,0.6173571445202628
0.033074265901773744,0.0005360023165391796,1.0,0.6199291198943316
0.03267496729731837,0.0005360023165391796,2.0,0.6245176351004146
0.03335735256809885,0.0005360023165391796,4.0,0.6166760469845383
0.0330835329858649,0.0005360023165391796,10.0,0.6198226277709085
0.0330904582666937,0.0005360023165391796,21.0,0.6197430463347734
0.0330852119705216,0.0005360023165391796,46.0,0.619803333822615
0.03304124813135665,0.0005360023165391796,100.0,0.6203085415600709
0.033050776555027125,0.0005360023165391796,215.0,0.6201990462690427
0.03305382408982107,0.0005360023165391796,464.0,0.6201640257115275
0.033056420020929816,0.0005360023165391796,1000.0,0.6201341947298172
0.033821937783772314,0.0007498942093324559,1.0,0.6113372947253195
0.032642837945354275,0.0007498942093324559,2.0,0.624886847560473
0.03257630632233618,0.0007498942093324559,4.0,0.6256513915896721
0.03264943793074154,0.0007498942093324559,10.0,0.624811004236776
0.032723493300844994,0.0007498942093324559,21.0,0.6239600015334853
0.03264918065618679,0.0007498942093324559,46.0,0.6248139606914029
0.03273991384482368,0.0007498942093324559,100.0,0.6237713058683925
0.03271500654070727,0.0007498942093324559,215.0,0.6240575266124808
0.03269705559961809,0.0007498942093324559,464.0,0.6242638087412741
0.032682355973828695,0.0007498942093324559,1000.0,0.6244327285814782
0.032464950798817394,0.0010491397291363103,1.0,0.6269310266979495
0.03147569045143876,0.0010491397291363103,2.0,0.6382990507683393
0.03211079245536024,0.0010491397291363103,4.0,0.6310008153878719
0.03197843474226501,0.0010491397291363103,10.0,0.6325217958581347
0.032122777363867455,0.0010491397291363103,21.0,0.63086309155334
0.03192502745243213,0.0010491397291363103,46.0,0.6331355224246178
0.032061860012342284,0.0010491397291363103,100.0,0.631563119529067
0.03196063397506521,0.0010491397291363103,215.0,0.6327263522729702
0.03194264474197654,0.0010491397291363103,464.0,0.6329330744319062
0.031928892764057415,0.0010491397291363103,1000.0,0.633091104435246
0.03242119940281953,0.0014677992676220704,1.0,0.6274337931578958
0.03133111803275265,0.0014677992676220704,2.0,0.6399603957721021
0.03019044948854095,0.0014677992676220704,4.0,0.6530683177678597
0.03041015615152372,0.0014677992676220704,10.0,0.6505435722447712
0.030517428294802564,0.0014677992676220704,21.0,0.6493108610478577
0.030513610724897465,0.0014677992676220704,46.0,0.649354730416206
0.03042085013183534,0.0014677992676220704,100.0,0.6504206830317213
0.030458836692937002,0.0014677992676220704,215.0,0.6499841628152796
0.03046816928773427,0.0014677992676220704,464.0,0.6498769178796306
0.030473759368500653,0.0014677992676220704,1000.0,0.6498126798123959
0.028853603658927383,0.002053525026457146,1.0,0.6684305989001393
0.02836563525752502,0.002053525026457146,2.0,0.6740380575913028
0.0286526612583632,0.002053525026457146,4.0,0.6707397160627029
0.02876835899792305,0.002053525026457146,10.0,0.6694101826474688
0.028542787444921815,0.002053525026457146,21.0,0.6720023241913082
0.02867468387085679,0.002053525026457146,46.0,0.6704866445739048
0.02882593614776695,0.002053525026457146,100.0,0.6687485383926834
0.028812930298866724,0.002053525026457146,215.0,0.66889799430057
0.02873273197943233,0.002053525026457146,464.0,0.6698195883259961
0.028686962639955925,0.002053525026457146,1000.0,0.6703455438585637
0.025712589076110248,0.0028729848333536655,1.0,0.7045253736250419
0.026658358712569663,0.0028729848333536655,2.0,0.6936571203681473
0.027729963774800293,0.0028729848333536655,4.0,0.6813428371022006
0.026135966806115074,0.0028729848333536655,10.0,0.6996601546376282
0.02676449711030433,0.0028729848333536655,21.0,0.692437437538003
0.026357022082614534,0.0028729848333536655,46.0,0.6971199116057596
0.026263091080792344,0.0028729848333536655,100.0,0.698199313901121
0.02632060170907376,0.0028729848333536655,215.0,0.697538434074755
0.026335531674381584,0.0028729848333536655,464.0,0.6973668673022273
0.026340660957918628,0.0028729848333536655,1000.0,0.6973079244578411
0.02537784630215236,0.004019450333615128,1.0,0.7083720494994219
0.027402813119119622,0.004019450333615128,2.0,0.6851022686191683
0.023795814709974893,0.004019450333615128,4.0,0.7265518676510809
0.024934413556456314,0.004019450333615128,10.0,0.7134677294587263
0.024964696895269544,0.004019450333615128,21.0,0.7131197303445671
0.025033547827071134,0.004019450333615128,46.0,0.712328534121992
0.025186970871630243,0.004019450333615128,100.0,0.7105654826986514
0.024981815665576113,0.004019450333615128,215.0,0.7129230110548308
0.02499491366211406,0.004019450333615128,464.0,0.7127724962380672
0.02499870661772092,0.004019450333615128,1000.0,0.712728909723404
0.023047574848087136,0.005623413251903491,1.0,0.7351502197258453
0.02702461851464254,0.005623413251903491,2.0,0.6894482685153327
0.02312152675726455,0.005623413251903491,4.0,0.7343004059373843
0.02422174313386436,0.005623413251903491,10.0,0.7216573375227189
0.023595856518042226,0.005623413251903491,21.0,0.7288496748410543
0.023723727833683973,0.005623413251903491,46.0,0.7273802495295277
0.02378367768178647,0.005623413251903491,100.0,0.7266913395595169
0.023849721188222147,0.005623413251903491,215.0,0.725932404691822
0.023827554088974568,0.005623413251903491,464.0,0.7261871365412133
0.023821966517189225,0.005623413251903491,1000.0,0.7262513457766477
0.022728891552272687,0.007867438076599401,1.0,0.738812349100837
0.022297019586270977,0.007867438076599401,2.0,0.7437751790756191
0.021200848671181365,0.007867438076599401,4.0,0.7563717593196572
0.025714943831911214,0.007867438076599401,10.0,0.7044983140944581
0.022325514046533358,0.007867438076599401,21.0,0.7434477367486383
0.023420691564030715,0.007867438076599401,46.0,0.730862572071564
0.023203216853079557,0.007867438076599401,100.0,0.7333616692559857
0.02307957148909484,0.007867438076599401,215.0,0.7347825323055306
0.02299773661126981,0.007867438076599401,464.0,0.7357229327404389
0.022988427999873627,0.007867438076599401,1000.0,0.7358299020723181
0.022923565723269305,0.011006941712522103,1.0,0.736575262910496
0.020374097549874813,0.011006941712522103,2.0,0.7658723186740668
0.027911966233549412,0.011006941712522103,4.0,0.6792513671090763
0.02048153534927519,0.011006941712522103,10.0,0.7646377038500829
0.022058961689137395,0.011006941712522103,21.0,0.74651080667045
0.02265449196462375,0.011006941712522103,46.0,0.739667307358753
0.022780900329252736,0.011006941712522103,100.0,0.7382146934582678
0.022552442740801197,0.011006941712522103,215.0,0.7408399996999082
0.0224095308782828,0.011006941712522103,464.0,0.7424822625252183
0.022399128594095253,0.011006941712522103,1000.0,0.7426017997303074
0.020856766120675253,0.01539926526059492,1.0,0.7603257626583328
0.02358484392554274,0.01539926526059492,2.0,0.7289762253663465
0.021593025673254294,0.01539926526059492,4.0,0.7518650815666955
0.021630886996504443,0.01539926526059492,10.0,0.7514300005132751
0.020179654240541956,0.01539926526059492,21.0,0.7681067519318836
0.021813032338456308,0.01539926526059492,46.0,0.7493368885866676
0.0210097028193058,0.01539926526059492,100.0,0.758568300049137
0.02163628998364116,0.01539926526059492,215.0,0.751367912420909
0.021731539034401656,0.01539926526059492,464.0,0.7502733638477288
0.021731004526243713,0.01539926526059492,1000.0,0.7502795061151525
0.02315971171581806,0.021544346900318846,1.0,0.7338616058489006
0.026695721708601433,0.021544346900318846,2.0,0.6932277658111224
0.022665335338336715,0.021544346900318846,4.0,0.7395427014006755
0.0213325577891264,0.021544346900318846,10.0,0.7548582321404302
0.02039135806966725,0.021544346900318846,21.0,0.7656739704788846
0.020945605116164143,0.021544346900318846,46.0,0.7593048748386774
0.02142102563368231,0.021544346900318846,100.0,0.7538416093787559
0.021719856223480122,0.021544346900318846,215.0,0.7504076161465475
0.021483750884383774,0.021544346900318846,464.0,0.75312080604151
0.021469113056985865,0.021544346900318846,1000.0,0.7532890157293223
0.019261184157038144,0.03014162529877392,1.0,0.7786612940651769
0.024014537221586675,0.03014162529877392,2.0,0.7240384314425767
0.018431093191149127,0.03014162529877392,4.0,0.7882002330369496
0.018265158306786464,0.03014162529877392,10.0,0.7901070634932099
0.018341568565749346,0.03014162529877392,21.0,0.7892289997303021
0.018341362113783215,0.03014162529877392,46.0,0.7892313721602964
0.018494609728588633,0.03014162529877392,100.0,0.7874703366771154
0.018293361416849386,0.03014162529877392,215.0,0.7897829691990186
0.01836385597478508,0.03014162529877392,464.0,0.7889728853484245
0.018358542829216562,0.03014162529877392,1000.0,0.7890339410319688
0.01680802837187358,0.042169650342858224,1.0,0.8068515819788327
0.017213673374367806,0.042169650342858224,2.0,0.8021901375323763
0.026470316526476818,0.042169650342858224,4.0,0.6958179955143275
0.01732856253484251,0.042169650342858224,10.0,0.8008698958536673
0.020072342089932103,0.042169650342858224,21.0,0.7693399228705659
0.016546167571116634,0.042169650342858224,46.0,0.8098607391678221
0.018109396316306127,0.042169650342858224,100.0,0.7918969927688797
0.016657644288981192,0.042169650342858224,215.0,0.8085797113622192
0.016606620381836506,0.042169650342858224,464.0,0.809166049434015
0.016597477625238898,0.042169650342858224,1000.0,0.8092711128557389
0.018758416404914102,0.05899746255923566,1.0,0.7844388185794334
0.01747980209668981,0.05899746255923566,2.0,0.7991319357868041
0.01744384614074764,0.05899746255923566,4.0,0.7995451214297014
0.016279695133741813,0.05899746255923566,10.0,0.8129228906936559
0.018040129301004716,0.05899746255923566,21.0,0.7926929703892474
0.016339611718261864,0.05899746255923566,46.0,0.8122343629700446
0.01657546982737293,0.05899746255923566,100.0,0.8095240141031603
0.01703357072975271,0.05899746255923566,215.0,0.8042597759289324
0.016565304574653186,0.05899746255923566,464.0,0.8096408274758037
0.016545005812685695,0.05899746255923566,1000.0,0.8098740894429461
0.018666803279149193,0.0825404185268019,1.0,0.7854915851455035
0.015408826025016583,0.0825404185268019,2.0,0.822930429170641
0.020889805976533837,0.0825404185268019,4.0,0.7599460871991093
0.016000895502687008,0.0825404185268019,10.0,0.8161266994029054
0.015970561504593882,0.0825404185268019,21.0,0.8164752806650448
0.017017822469503292,0.0825404185268019,46.0,0.8044407460871486
0.01781253847975663,0.0825404185268019,100.0,0.7953083162292012
0.016215306943237535,0.0825404185268019,215.0,0.8136628036007496
0.016562509837154883,0.0825404185268019,464.0,0.8096729430288382
0.01655992470730515,0.0825404185268019,1000.0,0.8097026498885488
0.019076628751585816,0.11547819846894582,1.0,0.780782101087375
0.017992589104818317,0.11547819846894582,2.0,0.7932392756121243
0.020305213193688443,0.11547819846894582,4.0,0.7666638989908914
0.016638625021522475,0.11547819846894582,10.0,0.8087982700973841
0.018572215742084182,0.11547819846894582,21.0,0.786578531974984
0.01712007021081232,0.11547819846894582,46.0,0.8032657724945811
0.01567844783495777,0.11547819846894582,100.0,0.8198320868248314
0.016822814873942625,0.11547819846894582,215.0,0.8066816638052364
0.01668974935402629,0.11547819846894582,464.0,0.8082107779937877
0.016684155977192458,0.11547819846894582,1000.0,0.8082750539375777
0.03998767517064718,0.16155980984398746,1.0,0.5404841050554536
0.019550394543266094,0.16155980984398746,2.0,0.7753378508070317
0.01744341908291103,0.16155980984398746,4.0,0.7995500289384062
0.018477215778685586,0.16155980984398746,10.0,0.7876702181761575
0.017738451717266502,0.16155980984398746,21.0,0.7961596796761611
0.016607977133625475,0.16155980984398746,46.0,0.8091504584047826
0.01648296593440824,0.16155980984398746,100.0,0.8105870168653896
0.01667569244813263,0.16155980984398746,215.0,0.808372312058079
0.016691962108697965,0.16155980984398746,464.0,0.8081853502603946
0.01669586835555985,0.16155980984398746,1000.0,0.8081404618662844
0.020291417512599032,0.22603030271419217,1.0,0.7668224312065083
0.028725965435133626,0.22603030271419217,2.0,0.6698973456511176
0.015165734245176105,0.22603030271419217,4.0,0.8257239033171214
0.01952384967549319,0.22603030271419217,10.0,0.7756428895125527
0.016786533021146688,0.22603030271419217,21.0,0.8070985944716635
0.01730085153722183,0.22603030271419217,46.0,0.8011883350681787
0.01904529125267515,0.22603030271419217,100.0,0.7811422140170665
0.016340055755872447,0.22603030271419217,215.0,0.812229260339318
0.016590245558267547,0.22603030271419217,464.0,0.8093542197058485
0.01658383231324028,0.22603030271419217,1000.0,0.8094279171142532
0.02140355367147117,0.31622776601683794,1.0,0.7540423873514093
0.017854612507275106,0.31622776601683794,2.0,0.7948248251453468
0.02409280158531729,0.31622776601683794,4.0,0.7231390613494553
0.017325606029229466,0.31622776601683794,10.0,0.8009038703549828
0.016274412886358888,0.31622776601683794,21.0,0.8129835913126122
0.016720200739952406,0.31622776601683794,46.0,0.8078608477766289
0.01887146623052695,0.31622776601683794,100.0,0.7831397135034788
0.016240599453285383,0.31622776601683794,215.0,0.8133721562865351
0.01666331270502002,0.31622776601683794,464.0,0.8085145731100482
0.016652254826284074,0.31622776601683794,1000.0,0.8086416440393245
